lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;13,43;12,19;12,29;12,19;12,42;13,44;13,76;15,26;17,2;18,96;18,81;18,69;18,45;20,28;21,91;23,19
31;12,55;11,89;12,33;12,7;12,34;12,3;13,58;14,93;16,82;18,29;18,74;19,34;19,05;19,16;21,89;22,59
32;12,03;11,79;12,08;11,17;11,92;12,94;13,56;14,82;17,12;18,41;18,45;18,48;18,03;19,96;21,99;22,39
33;11,63;11,62;11,52;10,22;11,73;12,15;13,37;14,06;16,09;18,28;19,06;18,79;19,19;19,86;20,79;22,59
34;10,78;9,78;9,56;9,65;10,49;11,86;12,92;14,46;16,19;18,14;18,94;18,63;18,89;19,66;20,39;19,54
35;9,76;9,79;9,43;9,72;11,25;11,99;12,22;13,85;16,37;17,96;18,29;18,11;17,93;18,77;21,29;16,94
36;9,32;9,58;9,02;9,72;11,51;11,0;12,19;14,04;15,89;16,88;18,16;17,28;16,84;18,15;20,79;21,94
37;9,82;9,37;9,17;9,57;10,62;10,69;11,85;14,04;16,89;17,57;16,29;16,17;16,94;17,58;20,19;21,99
38;8,99;11,46;8,97;9,79;9,82;11,03;12,72;15,52;16,86;15,64;15,68;16,18;16,45;18,5;18,9;16,68
39;8,38;8,3;8,63;9,14;9,84;10,88;12,49;14,29;15,59;14,46;14,6;15,18;15,29;17,88;17,84;20,34
40;8,33;8,13;8,17;8,9;10,02;11,22;12,76;15,85;13,72;14,2;13,38;14,16;14,48;16,94;17,14;17,92
41;7,93;7,34;8,4;8,8;10,08;10,27;12,29;12,02;12,68;12,49;12,95;13,44;16,7;17,0;16,36;15,89
42;7,58;7,56;7,84;8,61;9,17;9,78;10,75;12,04;11,15;11,84;11,32;12,59;15,57;16,51;15,3;13,47
43;7,71;7,42;7,91;9,86;10,43;10,04;10,72;10,32;10,44;11,11;11,4;12,25;15,73;16,03;15,92;14,26
44;7,34;7,42;7,79;8,21;9,54;9,25;9,83;9,85;9,47;10,5;11,44;12,81;14,22;14,57;17,04;16,56
45;7,17;7,32;7,41;7,73;9,13;9,63;9,69;9,41;9,76;10,43;11,07;13,68;14,67;16,19;17,75;18,1
